order_date,order_id,product,product_id,category,purchase_address,quantity_ordered,price_each,cost_price,turnover,margin,time_of_day,purchase_state
2023-01-01,146955,aa batteries (4-pack),1320218427814,vêtements,"652 north st, seattle, wa 98101",1,3.84,1.92,3.84,1.92,evening, wa 98101
2023-01-30,146956,apple airpods headphones,8231901966071,électronique,"268 forest st, new york city, ny 10001",1,150,97.5,150,52.5,morning, ny 10001
2023-01-21,146957,aaa batteries (4-pack),6222235342801,électronique,"748 highland st, boston, ma 02215",2,2.99,1.495,5.98,2.99,unknown, ma 02215
2023-01-22,146958,apple airpods headphones,1601460138075,électronique,"570 maple st, san francisco, ca 94016",1,150,97.5,150,52.5,afternoon, ca 94016
2023-01-04,146959,google phone,9730232779232,sports,"822 cherry st, san francisco, ca 94016",1,600,198,600,402,morning, ca 94016
2023-01-04,146959,wired headphones,2529301330819,vêtements,"822 cherry st, san francisco, ca 94016",1,11.99,5.995,11.99,5.995,morning, ca 94016
2023-01-18,146960,wired headphones,1252667167972,alimentation,"581 west st, portland, or 97035",1,11.99,5.995,11.99,5.995,evening, or 97035
2023-01-22,146961,wired headphones,8217470288451,vêtements,"552 14th st, los angeles, ca 90001",1,11.99,5.995,11.99,5.995,morning, ca 90001
2023-01-22,146962,34in ultrawide monitor,9132375729300,électronique,"482 11th st, los angeles, ca 90001",1,379.99,125.3967,379.99,254.5933,afternoon, ca 90001
2023-01-19,146963,aaa batteries (4-pack),3303955619053,électronique,"203 south st, san francisco, ca 94016",1,2.99,1.495,2.99,1.495,afternoon, ca 94016
2023-01-30,146964,34in ultrawide monitor,1907568098553,sports,"883 1st st, new york city, ny 10001",1,379.99,125.3967,379.99,254.5933,morning, ny 10001
2023-01-26,146965,usb-c charging cable,4799906817816,sports,"491 12th st, portland, or 97035",1,11.95,5.975,11.95,5.975,afternoon, or 97035
2023-01-08,146966,aa batteries (4-pack),2376277149281,alimentation,"778 1st st, atlanta, ga 30301",1,3.84,1.92,3.84,1.92,evening, ga 30301
2023-01-26,146967,aa batteries (4-pack),8058304991229,vêtements,"398 river st, new york city, ny 10001",3,3.84,1.92,11.52,5.76,evening, ny 10001
2023-01-19,146968,aa batteries (4-pack),9822740639471,sports,"379 church st, dallas, tx 75001",1,3.84,1.92,3.84,1.92,evening, tx 75001
2023-01-28,146969,aa batteries (4-pack),9352518969659,vêtements,"202 willow st, dallas, tx 75001",1,3.84,1.92,3.84,1.92,afternoon, tx 75001
2023-01-17,146970,thinkpad laptop,4670666316179,électronique,"464 elm st, san francisco, ca 94016",1,999.99,329.99670000000003,999.99,669.9933,evening, ca 94016
2023-01-14,146971,usb-c charging cable,6364699793211,vêtements,"275 lakeview st, seattle, wa 98101",1,11.95,5.975,11.95,5.975,morning, wa 98101
2023-01-29,146972,aa batteries (4-pack),1420806912021,vêtements,"560 willow st, san francisco, ca 94016",1,3.84,1.92,3.84,1.92,unknown, ca 94016
2023-01-09,146973,wired headphones,2032645112440,sports,"163 6th st, san francisco, ca 94016",1,11.99,5.995,11.99,5.995,evening, ca 94016
2023-01-08,146975,bose soundsport headphones,8625680113540,alimentation,"634 8th st, los angeles, ca 90001",1,99.99,49.995,99.99,49.995,evening, ca 90001
2023-01-08,146975,wired headphones,1377638921510,vêtements,"634 8th st, los angeles, ca 90001",1,11.99,5.995,11.99,5.995,evening, ca 90001
2023-01-28,146977,lightning charging cable,7015427306912,sports,"448 main st, seattle, wa 98101",1,14.95,7.475,14.95,7.475,afternoon, wa 98101
2023-01-19,146978,aa batteries (4-pack),3749985719970,électronique,"294 2nd st, seattle, wa 98101",1,3.84,1.92,3.84,1.92,afternoon, wa 98101
2023-01-26,146980,20in monitor,5644236981052,sports,"878 wilson st, san francisco, ca 94016",1,109.99,71.4935,109.99,38.4965,afternoon, ca 94016
2023-01-03,146981,wired headphones,5196838124835,vêtements,"397 jackson st, seattle, wa 98101",1,11.99,5.995,11.99,5.995,morning, wa 98101
2023-01-15,146982,google phone,5650088620353,sports,"730 main st, san francisco, ca 94016",1,600,198,600,402,evening, ca 94016
2023-01-15,146982,usb-c charging cable,7260094428681,vêtements,"730 main st, san francisco, ca 94016",1,11.95,5.975,11.95,5.975,evening, ca 94016
2023-01-11,146983,usb-c charging cable,8478162635766,alimentation,"432 dogwood st, dallas, tx 75001",1,11.95,5.975,11.95,5.975,morning, tx 75001
2023-01-21,146984,apple airpods headphones,8372205048322,électronique,"90 sunset st, dallas, tx 75001",1,150,97.5,150,52.5,morning, tx 75001
2023-01-04,146985,aaa batteries (4-pack),4358145890386,sports,"388 spruce st, seattle, wa 98101",1,2.99,1.495,2.99,1.495,afternoon, wa 98101
2023-01-07,146986,27in fhd monitor,8259872649818,sports,"847 jackson st, dallas, tx 75001",1,149.99,97.4935,149.99,52.4965,afternoon, tx 75001
2023-01-10,146987,google phone,9837283674454,vêtements,"968 14th st, los angeles, ca 90001",1,600,198,600,402,afternoon, ca 90001
2023-01-12,146988,27in 4k gaming monitor,5604604148503,vêtements,"122 maple st, los angeles, ca 90001",1,389.99,128.69670000000002,389.99,261.2933,evening, ca 90001
2023-01-01,146989,usb-c charging cable,9912214833098,vêtements,"793 chestnut st, los angeles, ca 90001",1,11.95,5.975,11.95,5.975,evening, ca 90001
2023-01-21,146990,iphone,9759325610136,vêtements,"314 9th st, los angeles, ca 90001",1,700,231,700,469,afternoon, ca 90001
2023-01-27,146991,wired headphones,6002900653876,alimentation,"999 8th st, boston, ma 02215",1,11.99,5.995,11.99,5.995,afternoon, ma 02215
2023-01-12,146992,apple airpods headphones,5873220481866,vêtements,"282 12th st, boston, ma 02215",1,150,97.5,150,52.5,afternoon, ma 02215
2023-01-29,146993,bose soundsport headphones,4160218007505,alimentation,"829 church st, dallas, tx 75001",1,99.99,49.995,99.99,49.995,unknown, tx 75001
2023-01-03,146994,usb-c charging cable,7057949261582,électronique,"848 9th st, los angeles, ca 90001",1,11.95,5.975,11.95,5.975,evening, ca 90001
2023-01-26,146995,aa batteries (4-pack),2818767538997,vêtements,"833 chestnut st, boston, ma 02215",1,3.84,1.92,3.84,1.92,afternoon, ma 02215
2023-01-19,146996,wired headphones,5732870870648,alimentation,"898 madison st, new york city, ny 10001",1,11.99,5.995,11.99,5.995,evening, ny 10001
2023-01-23,146997,iphone,2229275824564,vêtements,"511 11th st, new york city, ny 10001",1,700,231,700,469,evening, ny 10001
2023-01-20,146998,wired headphones,3016043186816,sports,"739 1st st, san francisco, ca 94016",1,11.99,5.995,11.99,5.995,evening, ca 94016
2023-01-24,146999,aaa batteries (4-pack),2606402338768,alimentation,"482 hickory st, atlanta, ga 30301",1,2.99,1.495,2.99,1.495,unknown, ga 30301
2023-01-17,147000,usb-c charging cable,1382695095937,alimentation,"373 main st, boston, ma 02215",1,11.95,5.975,11.95,5.975,evening, ma 02215
2023-01-31,147001,lightning charging cable,3040013149238,alimentation,"999 walnut st, san francisco, ca 94016",1,14.95,7.475,14.95,7.475,afternoon, ca 94016
2023-01-19,147002,34in ultrawide monitor,9155444147645,vêtements,"353 hill st, san francisco, ca 94016",1,379.99,125.3967,379.99,254.5933,morning, ca 94016
2023-01-19,147002,aa batteries (4-pack),1240296880511,vêtements,"353 hill st, san francisco, ca 94016",3,3.84,1.92,11.52,5.76,morning, ca 94016
2023-01-19,147003,27in fhd monitor,3029450802178,vêtements,"155 maple st, los angeles, ca 90001",1,149.99,97.4935,149.99,52.4965,evening, ca 90001
2023-01-11,147004,lightning charging cable,9233792127586,vêtements,"166 6th st, san francisco, ca 94016",1,14.95,7.475,14.95,7.475,morning, ca 94016
2023-01-02,147005,usb-c charging cable,1817297515359,vêtements,"475 jackson st, seattle, wa 98101",2,11.95,5.975,23.9,11.95,afternoon, wa 98101
2023-01-10,147006,aaa batteries (4-pack),5719070705775,sports,"319 lakeview st, san francisco, ca 94016",1,2.99,1.495,2.99,1.495,unknown, ca 94016
2023-01-07,147007,lg dryer,8266943401427,vêtements,"555 hickory st, portland, or 97035",1,600,198,600,402,afternoon, or 97035
2023-01-16,147008,aaa batteries (4-pack),5861554567709,alimentation,"559 highland st, san francisco, ca 94016",1,2.99,1.495,2.99,1.495,afternoon, ca 94016
2023-01-08,147009,usb-c charging cable,1595967164320,sports,"723 ridge st, portland, or 97035",1,11.95,5.975,11.95,5.975,evening, or 97035
2023-01-05,147010,wired headphones,1136781686798,alimentation,"209 lincoln st, los angeles, ca 90001",2,11.99,5.995,23.98,11.99,afternoon, ca 90001
2023-01-01,147013,aaa batteries (4-pack),9456391598170,sports,"766 11th st, los angeles, ca 90001",1,2.99,1.495,2.99,1.495,unknown, ca 90001
2023-01-15,147014,aaa batteries (4-pack),4837242968098,sports,"550 5th st, portland, me 04101",2,2.99,1.495,5.98,2.99,evening, me 04101
2023-01-27,147015,vareebadd phone,7611919097447,sports,"410 highland st, san francisco, ca 94016",1,400,132,400,268,evening, ca 94016
2023-01-25,147016,aaa batteries (4-pack),7288722441004,vêtements,"807 7th st, dallas, tx 75001",1,2.99,1.495,2.99,1.495,afternoon, tx 75001
2023-01-31,147017,wired headphones,3828149459254,électronique,"615 madison st, atlanta, ga 30301",1,11.99,5.995,11.99,5.995,unknown, ga 30301
2023-01-31,147018,wired headphones,2616656473376,sports,"691 park st, new york city, ny 10001",2,11.99,5.995,23.98,11.99,evening, ny 10001
2023-01-01,147019,bose soundsport headphones,3996078843514,électronique,"560 forest st, new york city, ny 10001",1,99.99,49.995,99.99,49.995,evening, ny 10001
2023-01-22,147021,aaa batteries (4-pack),8131445708140,alimentation,"893 river st, new york city, ny 10001",1,2.99,1.495,2.99,1.495,morning, ny 10001
2023-01-21,147023,apple airpods headphones,4018210347412,sports,"237 2nd st, new york city, ny 10001",1,150,97.5,150,52.5,evening, ny 10001
2023-01-05,147024,27in 4k gaming monitor,2903789309207,électronique,"602 cedar st, san francisco, ca 94016",1,389.99,128.69670000000002,389.99,261.2933,evening, ca 94016
2023-01-27,147025,27in fhd monitor,7320568768049,sports,"535 lakeview st, new york city, ny 10001",1,149.99,97.4935,149.99,52.4965,morning, ny 10001
2023-01-04,147026,thinkpad laptop,1375433955527,alimentation,"878 center st, los angeles, ca 90001",1,999.99,329.99670000000003,999.99,669.9933,afternoon, ca 90001
2023-01-04,147027,bose soundsport headphones,4157803854843,sports,"140 park st, atlanta, ga 30301",1,99.99,49.995,99.99,49.995,afternoon, ga 30301
2023-01-06,147028,thinkpad laptop,3872105370651,électronique,"300 jackson st, san francisco, ca 94016",1,999.99,329.99670000000003,999.99,669.9933,afternoon, ca 94016
2023-01-10,147029,google phone,2567433799132,vêtements,"391 river st, atlanta, ga 30301",1,600,198,600,402,afternoon, ga 30301
2023-01-22,147031,27in fhd monitor,4080265016997,vêtements,"6 pine st, san francisco, ca 94016",1,149.99,97.4935,149.99,52.4965,afternoon, ca 94016
2023-01-22,147031,aaa batteries (4-pack),8545432231716,sports,"6 pine st, san francisco, ca 94016",1,2.99,1.495,2.99,1.495,afternoon, ca 94016
2023-01-14,147032,wired headphones,2230920293451,vêtements,"611 spruce st, atlanta, ga 30301",1,11.99,5.995,11.99,5.995,evening, ga 30301
2023-01-14,147032,lightning charging cable,6198607082475,électronique,"611 spruce st, atlanta, ga 30301",1,14.95,7.475,14.95,7.475,evening, ga 30301
2023-01-24,147033,usb-c charging cable,9436172717540,vêtements,"122 meadow st, los angeles, ca 90001",2,11.95,5.975,23.9,11.95,afternoon, ca 90001
2023-01-21,147035,34in ultrawide monitor,7084535923818,sports,"755 river st, portland, or 97035",1,379.99,125.3967,379.99,254.5933,evening, or 97035
2023-01-27,147036,bose soundsport headphones,8905191385732,sports,"366 south st, san francisco, ca 94016",1,99.99,49.995,99.99,49.995,evening, ca 94016
2023-01-10,147037,aa batteries (4-pack),2334994369810,alimentation,"221 jackson st, new york city, ny 10001",2,3.84,1.92,7.68,3.84,unknown, ny 10001
2023-01-24,147038,aaa batteries (4-pack),5308601608901,électronique,"164 lake st, san francisco, ca 94016",1,2.99,1.495,2.99,1.495,evening, ca 94016
2023-01-13,147039,lightning charging cable,3539239597145,électronique,"556 5th st, atlanta, ga 30301",1,14.95,7.475,14.95,7.475,evening, ga 30301
2023-01-30,147040,lightning charging cable,9865100337802,sports,"403 sunset st, dallas, tx 75001",1,14.95,7.475,14.95,7.475,evening, tx 75001
2023-01-29,147041,usb-c charging cable,8079913928575,vêtements,"928 lake st, atlanta, ga 30301",1,11.95,5.975,11.95,5.975,morning, ga 30301
2023-01-22,147042,aaa batteries (4-pack),4186417610202,électronique,"752 forest st, boston, ma 02215",1,2.99,1.495,2.99,1.495,morning, ma 02215
2023-01-28,147043,wired headphones,1889676407464,alimentation,"446 madison st, new york city, ny 10001",1,11.99,5.995,11.99,5.995,morning, ny 10001
2023-01-24,147044,20in monitor,3976354822966,électronique,"500 chestnut st, dallas, tx 75001",1,109.99,71.4935,109.99,38.4965,afternoon, tx 75001
2023-01-12,147046,aaa batteries (4-pack),7148054356362,sports,"269 walnut st, san francisco, ca 94016",1,2.99,1.495,2.99,1.495,afternoon, ca 94016
2023-01-07,147047,aa batteries (4-pack),4598417361928,sports,"622 hickory st, san francisco, ca 94016",1,3.84,1.92,3.84,1.92,afternoon, ca 94016
2023-01-18,147048,lightning charging cable,8512281662971,sports,"183 lake st, new york city, ny 10001",1,14.95,7.475,14.95,7.475,afternoon, ny 10001
2023-01-24,147049,wired headphones,4301458056183,électronique,"807 7th st, san francisco, ca 94016",1,11.99,5.995,11.99,5.995,morning, ca 94016
2023-01-17,147050,bose soundsport headphones,2749758140160,alimentation,"636 elm st, los angeles, ca 90001",1,99.99,49.995,99.99,49.995,unknown, ca 90001
2023-01-30,147051,bose soundsport headphones,3052371738100,sports,"175 chestnut st, austin, tx 73301",1,99.99,49.995,99.99,49.995,afternoon, tx 73301
2023-01-07,147052,wired headphones,5711429600313,vêtements,"868 cedar st, new york city, ny 10001",1,11.99,5.995,11.99,5.995,afternoon, ny 10001
2023-01-02,147053,bose soundsport headphones,9349905792470,électronique,"514 cedar st, portland, me 04101",1,99.99,49.995,99.99,49.995,morning, me 04101
2023-01-16,147054,apple airpods headphones,7783989877445,alimentation,"685 jackson st, boston, ma 02215",1,150,97.5,150,52.5,morning, ma 02215
2023-01-02,147055,bose soundsport headphones,7276141812726,vêtements,"770 5th st, san francisco, ca 94016",1,99.99,49.995,99.99,49.995,afternoon, ca 94016
2023-01-14,147056,lg dryer,3837718563524,alimentation,"588 highland st, atlanta, ga 30301",1,600,198,600,402,unknown, ga 30301
2023-01-27,147057,aaa batteries (4-pack),4212649789958,vêtements,"58 pine st, san francisco, ca 94016",1,2.99,1.495,2.99,1.495,afternoon, ca 94016
2023-01-22,147059,aaa batteries (4-pack),5293173538467,électronique,"442 park st, boston, ma 02215",1,2.99,1.495,2.99,1.495,afternoon, ma 02215
2023-01-13,147060,vareebadd phone,5727674705064,vêtements,"247 chestnut st, san francisco, ca 94016",1,400,132,400,268,morning, ca 94016
2023-01-10,147061,27in 4k gaming monitor,2004521026419,sports,"309 ridge st, san francisco, ca 94016",1,389.99,128.69670000000002,389.99,261.2933,evening, ca 94016
2023-01-24,147062,lightning charging cable,2536682689493,vêtements,"547 6th st, san francisco, ca 94016",1,14.95,7.475,14.95,7.475,afternoon, ca 94016
2023-01-14,147064,usb-c charging cable,7168478494410,électronique,"190 church st, portland, or 97035",1,11.95,5.975,11.95,5.975,afternoon, or 97035
2023-01-20,147065,bose soundsport headphones,6041105120567,électronique,"833 12th st, seattle, wa 98101",1,99.99,49.995,99.99,49.995,evening, wa 98101
2023-01-13,147066,wired headphones,5805530808791,alimentation,"937 jackson st, austin, tx 73301",1,11.99,5.995,11.99,5.995,unknown, tx 73301
2023-01-23,147067,aa batteries (4-pack),7074210642922,électronique,"408 park st, portland, or 97035",1,3.84,1.92,3.84,1.92,afternoon, or 97035
2023-01-30,147068,lightning charging cable,2107004286561,vêtements,"616 cherry st, los angeles, ca 90001",1,14.95,7.475,14.95,7.475,evening, ca 90001
2023-01-18,147069,google phone,6749505620304,sports,"948 wilson st, san francisco, ca 94016",1,600,198,600,402,evening, ca 94016
2023-01-10,147070,usb-c charging cable,2164874108226,sports,"144 forest st, portland, or 97035",1,11.95,5.975,11.95,5.975,morning, or 97035
2023-01-30,147071,macbook pro laptop,3267126822432,sports,"241 river st, los angeles, ca 90001",1,1700,561,1700,1139,evening, ca 90001
2023-01-07,147072,bose soundsport headphones,3478213429849,électronique,"181 cherry st, new york city, ny 10001",1,99.99,49.995,99.99,49.995,morning, ny 10001
2023-01-23,147074,usb-c charging cable,6593790108326,alimentation,"308 willow st, san francisco, ca 94016",1,11.95,5.975,11.95,5.975,evening, ca 94016
2023-01-11,147075,34in ultrawide monitor,6275385302446,vêtements,"449 10th st, los angeles, ca 90001",1,379.99,125.3967,379.99,254.5933,unknown, ca 90001
2023-01-09,147076,aaa batteries (4-pack),4031631264664,sports,"241 10th st, dallas, tx 75001",1,2.99,1.495,2.99,1.495,evening, tx 75001
2023-01-13,147078,bose soundsport headphones,1616906888642,alimentation,"277 4th st, los angeles, ca 90001",1,99.99,49.995,99.99,49.995,afternoon, ca 90001
2023-01-29,147079,google phone,1836893882974,électronique,"621 wilson st, san francisco, ca 94016",1,600,198,600,402,unknown, ca 94016
2023-01-25,147080,macbook pro laptop,1482333926978,électronique,"827 lakeview st, portland, or 97035",1,1700,561,1700,1139,morning, or 97035
2023-01-21,147081,lightning charging cable,8160908885840,vêtements,"209 14th st, new york city, ny 10001",1,14.95,7.475,14.95,7.475,afternoon, ny 10001
2023-01-08,147083,iphone,5676586637650,sports,"593 chestnut st, new york city, ny 10001",1,700,231,700,469,afternoon, ny 10001
2023-01-08,147083,apple airpods headphones,4529553883987,sports,"593 chestnut st, new york city, ny 10001",1,150,97.5,150,52.5,afternoon, ny 10001
